,index,sent=positive,sent=negative
7061,confusion,0.000222816200947007,1.6385361462064348e-10
7062,chaudary,0.00044563217907803593,1.6385361462064348e-10
7063,comingkeep,0.000222816200947007,1.6385361462064348e-10
7064,defence,0.000222816200947007,1.6385361462064348e-10
7065,ministry,0.00044563217907803593,1.6385361462064348e-10
7066,favourite,0.0008912641353400936,1.6385361462064348e-10
7067,prachande,0.000222816200947007,1.6385361462064348e-10
7068,contentkeep,0.000222816200947007,1.6385361462064348e-10
7069,presentr,0.000222816200947007,1.6385361462064348e-10
7070,combo,0.000222816200947007,1.6385361462064348e-10
7071,admirer,0.000222816200947007,1.6385361462064348e-10
7072,analysisu,0.000222816200947007,1.6385361462064348e-10
7073,journalist,0.000222816200947007,1.6385361462064348e-10
7074,birendra,0.000222816200947007,1.6385361462064348e-10
7075,bhattarai,0.000222816200947007,1.6385361462064348e-10
7076,beauty,0.000222816200947007,1.6385361462064348e-10
7077,uploading,0.0008912641353400936,1.6385361462064348e-10
7078,intense,0.00044563217907803593,1.6385361462064348e-10
7079,parchanda,0.000222816200947007,1.6385361462064348e-10
7080,weapon,0.00044563217907803593,1.6385361462064348e-10
7081,pickup,0.000222816200947007,1.6385361462064348e-10
7082,garteya,0.000222816200947007,1.6385361462064348e-10
7083,accomplished,0.000222816200947007,1.6385361462064348e-10
7084,tire,0.000222816200947007,1.6385361462064348e-10
7085,autonomy,0.000222816200947007,1.6385361462064348e-10
7086,loosing,0.000222816200947007,1.6385361462064348e-10
7087,knowingly,0.00044563217907803593,1.6385361462064348e-10
7088,apf,0.000222816200947007,1.6385361462064348e-10
7089,unexpected,0.000222816200947007,1.6385361462064348e-10
7090,bhaktapur,0.000222816200947007,1.6385361462064348e-10
7091,unaware,0.000222816200947007,1.6385361462064348e-10
7092,portrait,0.000222816200947007,1.6385361462064348e-10
7093,limelight,0.000222816200947007,1.6385361462064348e-10
7094,declaration,0.000222816200947007,1.6385361462064348e-10
7095,somewhat,0.000222816200947007,1.6385361462064348e-10
7096,clarity,0.00044563217907803593,1.6385361462064348e-10
7097,crisply,0.000222816200947007,1.6385361462064348e-10
7098,special,0.0006684481572090648,1.6385361462064348e-10
7099,neutral,0.000222816200947007,1.6385361462064348e-10
7100,appoint,0.000222816200947007,1.6385361462064348e-10
7101,ball,0.000222816200947007,1.6385361462064348e-10
7102,pity,0.000222816200947007,1.6385361462064348e-10
7103,backstory,0.000222816200947007,1.6385361462064348e-10
7104,balance,0.00044563217907803593,1.6385361462064348e-10
7105,positivity,0.000222816200947007,1.6385361462064348e-10
7106,drck,0.0015597120697331804,1.6385361462064348e-10
7107,bcz,0.000222816200947007,1.6385361462064348e-10
7108,bio,0.000222816200947007,1.6385361462064348e-10
7109,graphy,0.000222816200947007,1.6385361462064348e-10
7110,unity,0.00044563217907803593,1.6385361462064348e-10
7111,marsia,0.000222816200947007,1.6385361462064348e-10
7112,bhelle,0.000222816200947007,1.6385361462064348e-10
7113,anywhere,0.000222816200947007,1.6385361462064348e-10
7114,attitude,0.000222816200947007,1.6385361462064348e-10
7115,constitution,0.0006684481572090648,1.6385361462064348e-10
7116,yah,0.000222816200947007,1.6385361462064348e-10
7117,saunak,0.000222816200947007,1.6385361462064348e-10
7118,bhatta,0.000222816200947007,1.6385361462064348e-10
7119,prior,0.000222816200947007,1.6385361462064348e-10
7120,compile,0.000222816200947007,1.6385361462064348e-10
7121,pure,0.0008912641353400936,1.6385361462064348e-10
7122,float,0.000222816200947007,1.6385361462064348e-10
7123,suppress,0.00044563217907803593,1.6385361462064348e-10
7124,submerge,0.000222816200947007,1.6385361462064348e-10
7125,acknowledged,0.000222816200947007,1.6385361462064348e-10
7126,scarehunted,0.000222816200947007,1.6385361462064348e-10
7127,mere,0.000222816200947007,1.6385361462064348e-10
7128,virtue,0.000222816200947007,1.6385361462064348e-10
7129,lesson,0.000222816200947007,1.6385361462064348e-10
7130,alienate,0.000222816200947007,1.6385361462064348e-10
7131,birth,0.000222816200947007,1.6385361462064348e-10
7132,lifetime,0.000222816200947007,1.6385361462064348e-10
7133,behalf,0.00044563217907803593,1.6385361462064348e-10
7134,suppression,0.000222816200947007,1.6385361462064348e-10
7135,leftist,0.000222816200947007,1.6385361462064348e-10
7136,honesty,0.000222816200947007,1.6385361462064348e-10
7137,accurate,0.000222816200947007,1.6385361462064348e-10
7138,assembly,0.00044563217907803593,1.6385361462064348e-10
7139,econimically,0.000222816200947007,1.6385361462064348e-10
7140,culturuly,0.000222816200947007,1.6385361462064348e-10
7141,impressive,0.00044563217907803593,1.6385361462064348e-10
7142,childhoodreally,0.000222816200947007,1.6385361462064348e-10
7143,rautsir,0.000222816200947007,1.6385361462064348e-10
7144,peoplelove,0.000222816200947007,1.6385361462064348e-10
7145,doshro,0.000222816200947007,1.6385361462064348e-10
7146,nagarik,0.00044563217907803593,1.6385361462064348e-10
7147,parepaxi,0.000222816200947007,1.6385361462064348e-10
7148,tribe,0.00044563217907803593,1.6385361462064348e-10
7149,domai,0.000222816200947007,1.6385361462064348e-10
7150,skill,0.00044563217907803593,1.6385361462064348e-10
7151,missunderstanding,0.000222816200947007,1.6385361462064348e-10
7152,buttruth,0.000222816200947007,1.6385361462064348e-10
7153,resolve,0.00044563217907803593,1.6385361462064348e-10
7154,arise,0.000222816200947007,1.6385361462064348e-10
7155,someday,0.0006684481572090648,1.6385361462064348e-10
7156,roof,0.00044563217907803593,1.6385361462064348e-10
7157,exchange,0.00044563217907803593,1.6385361462064348e-10
7158,belief,0.000222816200947007,1.6385361462064348e-10
7159,gre,0.00044563217907803593,1.6385361462064348e-10
7160,presentationsubscribed,0.000222816200947007,1.6385361462064348e-10
7161,personjournalist,0.000222816200947007,1.6385361462064348e-10
7162,rauts,0.000222816200947007,1.6385361462064348e-10
7163,investigative,0.0006684481572090648,1.6385361462064348e-10
7164,manohar,0.000222816200947007,1.6385361462064348e-10
7165,yadavs,0.000222816200947007,1.6385361462064348e-10
7166,custodial,0.000222816200947007,1.6385361462064348e-10
7167,bravo,0.0008912641353400936,1.6385361462064348e-10
7168,chnage,0.000222816200947007,1.6385361462064348e-10
7169,hernia,0.000222816200947007,1.6385361462064348e-10
7170,wowww,0.0006684481572090648,1.6385361462064348e-10
7171,truthfull,0.000222816200947007,1.6385361462064348e-10
7172,warrior,0.000222816200947007,1.6385361462064348e-10
7173,greatkeep,0.000222816200947007,1.6385361462064348e-10
7174,wherever,0.000222816200947007,1.6385361462064348e-10
7175,zck,0.000222816200947007,1.6385361462064348e-10
7176,osho,0.00044563217907803593,1.6385361462064348e-10
7177,regularly,0.000222816200947007,1.6385361462064348e-10
7178,thoughtful,0.00044563217907803593,1.6385361462064348e-10
7179,analysisinspiringlets,0.000222816200947007,1.6385361462064348e-10
7180,nabhae,0.000222816200947007,1.6385361462064348e-10
7181,stroger,0.000222816200947007,1.6385361462064348e-10
7182,adibasi,0.00044563217907803593,1.6385361462064348e-10
7183,janajati,0.000222816200947007,1.6385361462064348e-10
7184,languages,0.000222816200947007,1.6385361462064348e-10
7185,suppressed,0.000222816200947007,1.6385361462064348e-10
7186,suffocate,0.000222816200947007,1.6385361462064348e-10
7187,distribution,0.000222816200947007,1.6385361462064348e-10
7188,heterogeneous,0.000222816200947007,1.6385361462064348e-10
7189,vaccum,0.000222816200947007,1.6385361462064348e-10
7190,handle,0.000222816200947007,1.6385361462064348e-10
7191,vaccums,0.000222816200947007,1.6385361462064348e-10
7192,challanges,0.000222816200947007,1.6385361462064348e-10
7193,multi,0.000222816200947007,1.6385361462064348e-10
7194,downton,0.000222816200947007,1.6385361462064348e-10
7195,abbey,0.000222816200947007,1.6385361462064348e-10
7196,sita,0.000222816200947007,1.6385361462064348e-10
7197,aaudaina,0.000222816200947007,1.6385361462064348e-10
7198,bullshit,0.000222816200947007,1.6385361462064348e-10
7199,declared,0.000222816200947007,1.6385361462064348e-10
7200,judgement,0.000222816200947007,1.6385361462064348e-10
7201,withstand,0.000222816200947007,1.6385361462064348e-10
7202,initially,0.000222816200947007,1.6385361462064348e-10
7203,rally,0.000222816200947007,1.6385361462064348e-10
7204,controversial,0.000222816200947007,1.6385361462064348e-10
7205,crave,0.000222816200947007,1.6385361462064348e-10
7206,cmon,0.000222816200947007,1.6385361462064348e-10
7207,realistically,0.000222816200947007,1.6385361462064348e-10
7208,bisect,0.000222816200947007,1.6385361462064348e-10
7209,creative,0.00044563217907803593,1.6385361462064348e-10
7210,dispute,0.00044563217907803593,1.6385361462064348e-10
7211,muchhh,0.000222816200947007,1.6385361462064348e-10
7212,execellent,0.000222816200947007,1.6385361462064348e-10
7213,kalikot,0.000222816200947007,1.6385361462064348e-10
7214,constituent,0.000222816200947007,1.6385361462064348e-10
7215,lorry,0.000222816200947007,1.6385361462064348e-10
7216,driver,0.000222816200947007,1.6385361462064348e-10
7217,nepale,0.000222816200947007,1.6385361462064348e-10
7218,visionary,0.000222816200947007,1.6385361462064348e-10
7219,sirjay,0.000222816200947007,1.6385361462064348e-10
7220,overthink,0.000222816200947007,1.6385361462064348e-10
7221,as,0.000222816200947007,1.6385361462064348e-10
7222,mouth,0.000222816200947007,1.6385361462064348e-10
7223,gut,0.000222816200947007,1.6385361462064348e-10
7224,governmentwith,0.000222816200947007,1.6385361462064348e-10
7225,undisputed,0.000222816200947007,1.6385361462064348e-10
7226,hit,0.0006684481572090648,1.6385361462064348e-10
7227,deserves,0.000222816200947007,1.6385361462064348e-10
7228,medias,0.000222816200947007,1.6385361462064348e-10
7229,nepalisalute,0.000222816200947007,1.6385361462064348e-10
7230,mature,0.000222816200947007,1.6385361462064348e-10
7231,bhattrai,0.000222816200947007,1.6385361462064348e-10
7232,povs,0.000222816200947007,1.6385361462064348e-10
7233,production,0.000222816200947007,1.6385361462064348e-10
7234,tallanted,0.000222816200947007,1.6385361462064348e-10
7235,petron,0.000222816200947007,1.6385361462064348e-10
7236,ac,0.000222816200947007,1.6385361462064348e-10
7237,dpesh,0.000222816200947007,1.6385361462064348e-10
7238,upendra,0.00044563217907803593,1.6385361462064348e-10
7239,rauthe,0.000222816200947007,1.6385361462064348e-10
7240,apreciating,0.000222816200947007,1.6385361462064348e-10
7241,bonding,0.000222816200947007,1.6385361462064348e-10
7242,rout,0.0011140801134711226,1.6385361462064348e-10
7243,awaited,0.000222816200947007,1.6385361462064348e-10
7244,misconcept,0.000222816200947007,1.6385361462064348e-10
7245,physicallywe,0.000222816200947007,1.6385361462064348e-10
7246,wirelessly,0.000222816200947007,1.6385361462064348e-10
7247,sucessful,0.000222816200947007,1.6385361462064348e-10
7248,shy,0.000222816200947007,1.6385361462064348e-10
7249,somebody,0.000222816200947007,1.6385361462064348e-10
7250,aare,0.000222816200947007,1.6385361462064348e-10
7251,madheshisthank,0.000222816200947007,1.6385361462064348e-10
7252,playlist,0.000222816200947007,1.6385361462064348e-10
7253,pleasure,0.00044563217907803593,1.6385361462064348e-10
7254,mine,0.000222816200947007,1.6385361462064348e-10
7255,cherry,0.000222816200947007,1.6385361462064348e-10
7256,cake,0.000222816200947007,1.6385361462064348e-10
7257,baisness,0.000222816200947007,1.6385361462064348e-10
7258,aayog,0.000222816200947007,1.6385361462064348e-10
7259,harassment,0.000222816200947007,1.6385361462064348e-10
7260,bureaucrat,0.000222816200947007,1.6385361462064348e-10
7261,backfire,0.000222816200947007,1.6385361462064348e-10
7262,kailali,0.00044563217907803593,1.6385361462064348e-10
7263,jahan,0.000222816200947007,1.6385361462064348e-10
7264,rhitik,0.000222816200947007,1.6385361462064348e-10
7265,ee,0.000222816200947007,1.6385361462064348e-10
7266,velai,0.000222816200947007,1.6385361462064348e-10
7267,successful,0.000222816200947007,1.6385361462064348e-10
7268,design,0.00044563217907803593,1.6385361462064348e-10
7269,green,0.000222816200947007,1.6385361462064348e-10
7270,magicman,0.000222816200947007,1.6385361462064348e-10
7271,homeminister,0.000222816200947007,1.6385361462064348e-10
7272,vaidye,0.000222816200947007,1.6385361462064348e-10
7273,badlinxa,0.000222816200947007,1.6385361462064348e-10
7274,vas,0.000222816200947007,1.6385361462064348e-10
7275,instill,0.000222816200947007,1.6385361462064348e-10
7276,merit,0.000222816200947007,1.6385361462064348e-10
7277,brain,0.00044563217907803593,1.6385361462064348e-10
7278,comply,0.000222816200947007,1.6385361462064348e-10
7279,bother,0.00044563217907803593,1.6385361462064348e-10
7280,maninspiring,0.000222816200947007,1.6385361462064348e-10
7281,discrimonation,0.000222816200947007,1.6385361462064348e-10
7282,yea,0.000222816200947007,1.6385361462064348e-10
7283,rose,0.000222816200947007,1.6385361462064348e-10
7284,symbolize,0.000222816200947007,1.6385361462064348e-10
7285,stability,0.000222816200947007,1.6385361462064348e-10
7286,legendkeep,0.000222816200947007,1.6385361462064348e-10
7287,appropriate,0.000222816200947007,1.6385361462064348e-10
7288,segregation,0.000222816200947007,1.6385361462064348e-10
7289,redeemer,0.000222816200947007,1.6385361462064348e-10
7290,medhesi,0.000222816200947007,1.6385361462064348e-10
7291,ladayi,0.000222816200947007,1.6385361462064348e-10
7292,legacy,0.000222816200947007,1.6385361462064348e-10
7293,xorerw,0.000222816200947007,1.6385361462064348e-10
7294,aayomost,0.000222816200947007,1.6385361462064348e-10
7295,stroy,0.000222816200947007,1.6385361462064348e-10
7296,babalck,0.000222816200947007,1.6385361462064348e-10
7297,dherainai,0.000222816200947007,1.6385361462064348e-10
7298,phd,0.000222816200947007,1.6385361462064348e-10
7299,holder,0.000222816200947007,1.6385361462064348e-10
7300,cambridge,0.000222816200947007,1.6385361462064348e-10
7301,prestigious,0.000222816200947007,1.6385361462064348e-10
7302,pound,0.000222816200947007,1.6385361462064348e-10
7303,solute,0.000222816200947007,1.6385361462064348e-10
7304,brotheryour,0.000222816200947007,1.6385361462064348e-10
7305,raytheon,0.000222816200947007,1.6385361462064348e-10
7306,designer,0.000222816200947007,1.6385361462064348e-10
7307,manufacturer,0.000222816200947007,1.6385361462064348e-10
7308,gajab,0.000222816200947007,1.6385361462064348e-10
7309,breaking,0.000222816200947007,1.6385361462064348e-10
7310,trendunite,0.000222816200947007,1.6385361462064348e-10
7311,trendmadhes,0.000222816200947007,1.6385361462064348e-10
7312,peoplewe,0.000222816200947007,1.6385361462064348e-10
7313,seal,0.000222816200947007,1.6385361462064348e-10
7314,bluff,0.000222816200947007,1.6385361462064348e-10
7315,tool,0.000222816200947007,1.6385361462064348e-10
7316,shape,0.00044563217907803593,1.6385361462064348e-10
7317,gd,0.000222816200947007,1.6385361462064348e-10
7318,taboo,0.000222816200947007,1.6385361462064348e-10
7319,him,0.000222816200947007,1.6385361462064348e-10
7320,hasnt,0.00044563217907803593,1.6385361462064348e-10
7321,hjim,0.000222816200947007,1.6385361462064348e-10
7322,presenter,0.000222816200947007,1.6385361462064348e-10
7323,distance,0.00044563217907803593,1.6385361462064348e-10
7324,suspend,0.00044563217907803593,1.6385361462064348e-10
7325,arrange,0.000222816200947007,1.6385361462064348e-10
7326,random,0.00044563217907803593,1.6385361462064348e-10
7327,convince,0.000222816200947007,1.6385361462064348e-10
7328,himher,0.000222816200947007,1.6385361462064348e-10
7329,utterpradesh,0.000222816200947007,1.6385361462064348e-10
7330,struggler,0.000222816200947007,1.6385361462064348e-10
7331,lost,0.000222816200947007,1.6385361462064348e-10
7332,solo,0.000222816200947007,1.6385361462064348e-10
7333,nahudai,0.000222816200947007,1.6385361462064348e-10
7334,vandiye,0.000222816200947007,1.6385361462064348e-10
7335,misrepresent,0.000222816200947007,1.6385361462064348e-10
7336,misinterpret,0.000222816200947007,1.6385361462064348e-10
7337,legitimate,0.000222816200947007,1.6385361462064348e-10
7338,thwarted,0.000222816200947007,1.6385361462064348e-10
7339,victimize,0.000222816200947007,1.6385361462064348e-10
7340,deserved,0.000222816200947007,1.6385361462064348e-10
7341,parliamentary,0.000222816200947007,1.6385361462064348e-10
7342,khojne,0.000222816200947007,1.6385361462064348e-10
7343,lamichane,0.00044563217907803593,1.6385361462064348e-10
7344,sunnus,0.000222816200947007,1.6385361462064348e-10
7345,brw,0.000222816200947007,1.6385361462064348e-10
7346,awsome,0.00044563217907803593,1.6385361462064348e-10
7347,reporting,0.000222816200947007,1.6385361462064348e-10
7348,salaute,0.000222816200947007,1.6385361462064348e-10
7349,intension,0.000222816200947007,1.6385361462064348e-10
7350,informational,0.00044563217907803593,1.6385361462064348e-10
7351,blue,0.000222816200947007,1.6385361462064348e-10
7352,ocean,0.000222816200947007,1.6385361462064348e-10
7353,strategy,0.000222816200947007,1.6385361462064348e-10
7354,filim,0.000222816200947007,1.6385361462064348e-10
7355,xata,0.000222816200947007,1.6385361462064348e-10
7356,thhanks,0.000222816200947007,1.6385361462064348e-10
7357,hatred,0.000222816200947007,1.6385361462064348e-10
7358,senior,0.000222816200947007,1.6385361462064348e-10
7359,christians,0.000222816200947007,1.6385361462064348e-10
7360,backoffmodi,0.000222816200947007,1.6385361462064348e-10
7361,misconception,0.000222816200947007,1.6385361462064348e-10
7362,interpretation,0.000222816200947007,1.6385361462064348e-10
7363,videonepali,0.000222816200947007,1.6385361462064348e-10
7364,shld,0.000222816200947007,1.6385361462064348e-10
7365,nepalipan,0.000222816200947007,1.6385361462064348e-10
7366,machiknay,0.000222816200947007,1.6385361462064348e-10
7367,goodhe,0.000222816200947007,1.6385361462064348e-10
7368,biharilal,0.000222816200947007,1.6385361462064348e-10
7369,onward,0.000222816200947007,1.6385361462064348e-10
7370,remembers,0.000222816200947007,1.6385361462064348e-10
7371,departion,0.000222816200947007,1.6385361462064348e-10
7372,separated,0.000222816200947007,1.6385361462064348e-10
7373,neighbor,0.000222816200947007,1.6385361462064348e-10
7374,uno,0.000222816200947007,1.6385361462064348e-10
7375,themm,0.000222816200947007,1.6385361462064348e-10
7376,departs,0.000222816200947007,1.6385361462064348e-10
7377,respectable,0.000222816200947007,1.6385361462064348e-10
7378,lord,0.000222816200947007,1.6385361462064348e-10
7379,sakdo,0.000222816200947007,1.6385361462064348e-10
7380,technical,0.00044563217907803593,1.6385361462064348e-10
7381,yesri,0.000222816200947007,1.6385361462064348e-10
7382,daiii,0.00044563217907803593,1.6385361462064348e-10
7383,dheraii,0.00044563217907803593,1.6385361462064348e-10
7384,badhnexa,0.000222816200947007,1.6385361462064348e-10
7385,sirlove,0.000222816200947007,1.6385361462064348e-10
7386,ckraut,0.000222816200947007,1.6385361462064348e-10
7387,antim,0.000222816200947007,1.6385361462064348e-10
7388,xoyo,0.000222816200947007,1.6385361462064348e-10
7389,viewr,0.000222816200947007,1.6385361462064348e-10
7390,blind,0.0006684481572090648,1.6385361462064348e-10
7391,hiro,0.000222816200947007,1.6385361462064348e-10
7392,baarema,0.000222816200947007,1.6385361462064348e-10
7393,banaununa,0.00044563217907803593,1.6385361462064348e-10
7394,dristikon,0.000222816200947007,1.6385361462064348e-10
7395,kuea,0.000222816200947007,1.6385361462064348e-10
7396,khuc,0.000222816200947007,1.6385361462064348e-10
7397,valid,0.000222816200947007,1.6385361462064348e-10
7398,conclusion,0.000222816200947007,1.6385361462064348e-10
7399,dammi,0.00044563217907803593,1.6385361462064348e-10
7400,g,0.000222816200947007,1.6385361462064348e-10
7401,netra,0.000222816200947007,1.6385361462064348e-10
7402,biplab,0.000222816200947007,1.6385361462064348e-10
7403,what,0.0006684481572090648,1.6385361462064348e-10
7404,demanded,0.000222816200947007,1.6385361462064348e-10
7405,politicien,0.000222816200947007,1.6385361462064348e-10
7406,broo,0.00044563217907803593,1.6385361462064348e-10
7407,uuu,0.000222816200947007,1.6385361462064348e-10
7408,evil,0.000222816200947007,1.6385361462064348e-10
7409,sudridainan,0.000222816200947007,1.6385361462064348e-10
7410,galli,0.000222816200947007,1.6385361462064348e-10
7411,janmincha,0.000222816200947007,1.6385361462064348e-10
7412,leunu,0.00044563217907803593,1.6385361462064348e-10
7413,mannai,0.000222816200947007,1.6385361462064348e-10
7414,roar,0.000222816200947007,1.6385361462064348e-10
7415,five,0.000222816200947007,1.6385361462064348e-10
7416,janmat,0.000222816200947007,1.6385361462064348e-10
7417,nirmala,0.000222816200947007,1.6385361462064348e-10
7418,baare,0.00044563217907803593,1.6385361462064348e-10
7419,banaaunu,0.000222816200947007,1.6385361462064348e-10
7420,countrys,0.000222816200947007,1.6385361462064348e-10
7421,reminder,0.000222816200947007,1.6385361462064348e-10
7422,snatch,0.000222816200947007,1.6385361462064348e-10
7423,theyve,0.000222816200947007,1.6385361462064348e-10
7424,lastei,0.000222816200947007,1.6385361462064348e-10
7425,khanxa,0.000222816200947007,1.6385361462064348e-10
7426,infact,0.000222816200947007,1.6385361462064348e-10
7427,manner,0.000222816200947007,1.6385361462064348e-10
7428,hateful,0.000222816200947007,1.6385361462064348e-10
7429,communication,0.000222816200947007,1.6385361462064348e-10
7430,whoa,0.000222816200947007,1.6385361462064348e-10
7431,pabloreact,0.000222816200947007,1.6385361462064348e-10
7432,divided,0.000222816200947007,1.6385361462064348e-10
7433,provoke,0.000222816200947007,1.6385361462064348e-10
7434,generate,0.000222816200947007,1.6385361462064348e-10
7435,jaymadhesh,0.000222816200947007,1.6385361462064348e-10
7436,tukra,0.000222816200947007,1.6385361462064348e-10
7437,tutna,0.000222816200947007,1.6385361462064348e-10
7438,nc,0.000222816200947007,1.6385361462064348e-10
7439,partition,0.000222816200947007,1.6385361462064348e-10
7440,parai,0.00044563217907803593,1.6385361462064348e-10
7441,bhumi,0.000222816200947007,1.6385361462064348e-10
7442,controll,0.000222816200947007,1.6385361462064348e-10
7443,chhabut,0.000222816200947007,1.6385361462064348e-10
7444,tannaitannai,0.000222816200947007,1.6385361462064348e-10
7445,funny,0.000222816200947007,1.6385361462064348e-10
7446,feast,0.00044563217907803593,1.6385361462064348e-10
7447,kgf,0.000222816200947007,1.6385361462064348e-10
7448,kantipur,0.000222816200947007,1.6385361462064348e-10
7449,maka,0.000222816200947007,1.6385361462064348e-10
7450,miserable,0.000222816200947007,1.6385361462064348e-10
7451,milk,0.000222816200947007,1.6385361462064348e-10
7452,sustain,0.000222816200947007,1.6385361462064348e-10
7453,unimaginable,0.000222816200947007,1.6385361462064348e-10
7454,unreasonably,0.000222816200947007,1.6385361462064348e-10
7455,witch,0.000222816200947007,1.6385361462064348e-10
7456,bride,0.000222816200947007,1.6385361462064348e-10
7457,burnt,0.000222816200947007,1.6385361462064348e-10
7458,thrown,0.000222816200947007,1.6385361462064348e-10
7459,brick,0.000222816200947007,1.6385361462064348e-10
7460,furnace,0.000222816200947007,1.6385361462064348e-10
7461,knowing,0.000222816200947007,1.6385361462064348e-10
7462,concerned,0.000222816200947007,1.6385361462064348e-10
7463,overshadow,0.000222816200947007,1.6385361462064348e-10
7464,darkness,0.000222816200947007,1.6385361462064348e-10
7465,prevalent,0.000222816200947007,1.6385361462064348e-10
7466,sukumbasis,0.000222816200947007,1.6385361462064348e-10
7467,janajiti,0.000222816200947007,1.6385361462064348e-10
7468,campain,0.000222816200947007,1.6385361462064348e-10
7469,rupees,0.000222816200947007,1.6385361462064348e-10
7470,reasonable,0.000222816200947007,1.6385361462064348e-10
7471,haatha,0.000222816200947007,1.6385361462064348e-10
7472,haath,0.000222816200947007,1.6385361462064348e-10
7473,liyi,0.000222816200947007,1.6385361462064348e-10
7474,juth,0.000222816200947007,1.6385361462064348e-10
7475,miley,0.000222816200947007,1.6385361462064348e-10
7476,ekdin,0.00044563217907803593,1.6385361462064348e-10
7477,bishal,0.000222816200947007,1.6385361462064348e-10
7478,bancha,0.000222816200947007,1.6385361462064348e-10
7479,conception,0.000222816200947007,1.6385361462064348e-10
7480,medeshi,0.000222816200947007,1.6385361462064348e-10
7481,cm,0.00044563217907803593,1.6385361462064348e-10
7482,broad,0.000222816200947007,1.6385361462064348e-10
7483,righy,0.000222816200947007,1.6385361462064348e-10
7484,earnings,0.0011140801134711226,1.6385361462064348e-10
7485,discord,0.000222816200947007,1.6385361462064348e-10
7486,lingden,0.000222816200947007,1.6385361462064348e-10
7487,milnu,0.000222816200947007,1.6385361462064348e-10
7488,bharatko,0.000222816200947007,1.6385361462064348e-10
7489,simanama,0.000222816200947007,1.6385361462064348e-10
7490,kadetaar,0.000222816200947007,1.6385361462064348e-10
7491,lagau,0.000222816200947007,1.6385361462064348e-10
7492,andrew,0.000222816200947007,1.6385361462064348e-10
7493,tate,0.000222816200947007,1.6385361462064348e-10
7494,mdms,0.000222816200947007,1.6385361462064348e-10
7495,lagu,0.000222816200947007,1.6385361462064348e-10
7496,thalnu,0.000222816200947007,1.6385361462064348e-10
7497,alage,0.000222816200947007,1.6385361462064348e-10
7498,paraxa,0.000222816200947007,1.6385361462064348e-10
7499,hepbe,0.000222816200947007,1.6385361462064348e-10
7500,janak,0.000222816200947007,1.6385361462064348e-10
7501,nasa,0.000222816200947007,1.6385361462064348e-10
7502,noise,0.000222816200947007,1.6385361462064348e-10
7503,stair,0.000222816200947007,1.6385361462064348e-10
7504,publicity,0.000222816200947007,1.6385361462064348e-10
7505,besides,0.000222816200947007,1.6385361462064348e-10
7506,assumption,0.000222816200947007,1.6385361462064348e-10
7507,color,0.000222816200947007,1.6385361462064348e-10
7508,freedomlet,0.000222816200947007,1.6385361462064348e-10
7509,focuson,0.000222816200947007,1.6385361462064348e-10
7510,mahadeshi,0.000222816200947007,1.6385361462064348e-10
7511,marnu,0.000222816200947007,1.6385361462064348e-10
7512,sochthe,0.000222816200947007,1.6385361462064348e-10
7513,edi,0.000222816200947007,1.6385361462064348e-10
7514,xadne,0.000222816200947007,1.6385361462064348e-10
7515,eadeting,0.000222816200947007,1.6385361462064348e-10
7516,madheshnothing,0.000222816200947007,1.6385361462064348e-10
7517,waw,0.000222816200947007,1.6385361462064348e-10
7518,skin,0.000222816200947007,1.6385361462064348e-10
7519,mithali,0.000222816200947007,1.6385361462064348e-10
7520,rawat,0.00044563217907803593,1.6385361462064348e-10
7521,rbi,0.000222816200947007,1.6385361462064348e-10
7522,lamixane,0.000222816200947007,1.6385361462064348e-10
7523,vyer,0.000222816200947007,1.6385361462064348e-10
7524,yekai,0.000222816200947007,1.6385361462064348e-10
7525,polticalma,0.000222816200947007,1.6385361462064348e-10
7526,udaye,0.000222816200947007,1.6385361462064348e-10
7527,f,0.000222816200947007,1.6385361462064348e-10
7528,sayau,0.000222816200947007,1.6385361462064348e-10
7529,thunga,0.000222816200947007,1.6385361462064348e-10
7530,ful,0.000222816200947007,1.6385361462064348e-10
7531,mala,0.000222816200947007,1.6385361462064348e-10
7532,maileta,0.000222816200947007,1.6385361462064348e-10
7533,sunekoxu,0.000222816200947007,1.6385361462064348e-10
7534,barima,0.000222816200947007,1.6385361462064348e-10
7535,includeawesomeh,0.000222816200947007,1.6385361462064348e-10
7536,gyani,0.000222816200947007,1.6385361462064348e-10
7537,shikchit,0.000222816200947007,1.6385361462064348e-10
7538,electronics,0.000222816200947007,1.6385361462064348e-10
7539,olia,0.000222816200947007,1.6385361462064348e-10
7540,sakasama,0.000222816200947007,1.6385361462064348e-10
7541,maithila,0.000222816200947007,1.6385361462064348e-10
7542,factos,0.000222816200947007,1.6385361462064348e-10
7543,hmmm,0.000222816200947007,1.6385361462064348e-10
7544,spell,0.000222816200947007,1.6385361462064348e-10
7545,asian,0.000222816200947007,1.6385361462064348e-10
7546,file,0.000222816200947007,1.6385361462064348e-10
7547,jaysiyaram,0.000222816200947007,1.6385361462064348e-10
7548,buying,0.00044563217907803593,1.6385361462064348e-10
7549,distribute,0.000222816200947007,1.6385361462064348e-10
7550,classroom,0.000222816200947007,1.6385361462064348e-10
7551,speechless,0.000222816200947007,1.6385361462064348e-10
7552,unlike,0.000222816200947007,1.6385361462064348e-10
7553,pursue,0.000222816200947007,1.6385361462064348e-10
7554,loyalty,0.000222816200947007,1.6385361462064348e-10
